"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_symbol"
3124.99615300039,5.96095185249037,0.152090205092186,39.1935289250038,0,0,"ENSG00000062038","CDH3"
1339.51426472355,6.75664063409436,0.185200599563656,36.4828226799126,2.07654179700676e-291,3.99184012347595e-287,"ENSG00000167767","KRT80"
3509.58517167926,5.29164320000137,0.152488784648696,34.7018517603919,7.3875315257698e-264,9.46761415237572e-260,"ENSG00000175832","ETV4"
231.830128335978,5.74167305975651,0.180934196692861,31.7334874484955,5.36576140133426e-221,5.15743571492746e-217,"ENSG00000164283","ESM1"
2181.8346911574,6.20961034884003,0.201451208606358,30.8243886537002,1.23501623858152e-208,9.49653386494873e-205,"ENSG00000164379","FOXQ1"
332.251063650119,8.04495124769991,0.265684381072222,30.2801060989468,2.09556044543006e-201,1.34280020742416e-197,"ENSG00000159263","SIM2"
3155.70343875031,4.78317483423957,0.163998849268849,29.1659048558222,5.2511415240364e-187,2.88415197392325e-183,"ENSG00000163347","CLDN1"
4549.73244380552,5.21569102751648,0.179775876456101,29.0121852293685,4.61865937212018e-185,2.21966996099881e-181,"ENSG00000103888","CEMIP"
1656.49172035204,2.37386237378396,0.0831272136137925,28.5569823717763,2.30065813255861e-179,9.82815591360899e-176,"ENSG00000120254","MTHFD1L"
791.199461850055,2.98635055610023,0.104727716084272,28.5153793834021,7.55220801183683e-179,2.9035974143109e-175,"ENSG00000129474","AJUBA"
303.766209459523,5.46512195387477,0.197441107810197,27.6797573437871,1.22387081742353e-168,4.27765102886206e-165,"ENSG00000105989","WNT2"
1309.55694225215,4.83119321296345,0.180318798984911,26.7925099332971,3.95052490298672e-158,1.26571525787609e-154,"ENSG00000105464","GRIN2D"
1223.47093086698,4.86720675048253,0.183220016610648,26.5648199390004,1.73164013756258e-155,5.12125910529758e-152,"ENSG00000181577","LINC03040"
290.763466885126,-5.94480238453056,0.236645857117517,-25.1210921540807,2.92593727531871e-139,8.03525074458416e-136,"ENSG00000142959","BEST4"
4016.52846764728,-2.18684000500553,0.0875160741003156,-24.9878668288851,8.28313549297069e-138,2.12307806865496e-134,"ENSG00000169764","UGP2"
2252.49747413014,-1.96540314639026,0.0788862278202271,-24.9144014195886,5.19458510502932e-137,1.24822633458164e-133,"ENSG00000136044","APPL2"
2706.3006200301,2.66326609002711,0.108220439193718,24.6096403772653,9.96051430948813e-134,2.25265819798171e-130,"ENSG00000050344","NFE2L3"
1029.46929416965,5.66184467457622,0.23204166018512,24.4001213836312,1.70511628457502e-131,3.64203365516977e-128,"ENSG00000178773","CPNE7"
2698.05317508035,3.80949749425365,0.156586052922416,24.3284598031292,9.80162621024562e-131,1.98338485739639e-127,"ENSG00000101255","TRIB3"
2602.47647077499,-1.87073763960983,0.0769554028123387,-24.3093736273691,1.56033498773641e-130,2.99950996367509e-127,"ENSG00000215193","PEX26"
249.909314646496,4.54173565182519,0.187970206874831,24.1619974108425,5.58530769221211e-129,1.02256345163085e-125,"ENSG00000172031","EPHX4"
649.328069463072,8.99290527629156,0.374464345317858,24.0153846120064,1.92080686656584e-127,3.35678461812985e-124,"ENSG00000214039","LINC02418"
886.294425586452,7.9375566947118,0.335238708561149,23.6773275042728,6.17523843106086e-124,1.03225822590868e-120,"ENSG00000123500","COL10A1"
905.479638041785,8.37657518592017,0.354867596969549,23.6047902300839,3.44139793414704e-123,5.51297609892297e-120,"ENSG00000170373","CST1"
1422.73992577456,6.57610666271694,0.28017130454989,23.4717351703159,7.93124583651701e-122,1.21973043470628e-118,"ENSG00000060718","COL11A1"
1434.9469743449,5.4984817826965,0.234335621107832,23.464131303223,9.48375199151638e-122,1.40239158776089e-118,"ENSG00000122641","INHBA"
1436.00101195632,-1.63388917047553,0.069928295049744,-23.3652081652106,9.65481832383462e-121,1.37481037072766e-117,"ENSG00000139433","GLTP"
848.273866627279,-2.70198189236995,0.116274524169611,-23.237952695713,1.88321757118956e-119,2.58585949855446e-116,"ENSG00000040199","PHLPP2"
97.4219168567488,-4.09810899893691,0.176921876827918,-23.1633818972139,1.06576336461034e-118,1.41294496824737e-115,"ENSG00000163815","CLEC3B"
466.66988284521,3.62508023391219,0.156631611300244,23.143988648392,1.6712151362433e-118,2.1417736114382e-115,"ENSG00000273604","EPOP"
1152.3105617258,4.86737798315078,0.211479030460334,23.0158894362045,3.23172972527286e-117,4.00807460476018e-114,"ENSG00000254166","PCAT2"
290.904341857692,5.05808782113102,0.219916007518476,23.0000893441377,4.65168730406449e-117,5.58885693060524e-114,"ENSG00000281406","BLACAT1"
2203.56545517719,3.53113801346538,0.153883592077672,22.9468130148863,1.58549459373369e-116,1.84719729228119e-113,"ENSG00000101187","SLCO4A1"
1566.89903168662,3.13113449300268,0.137474634668136,22.7760888440347,7.91494756259875e-115,8.9501761452716e-112,"ENSG00000173898","SPTBN2"
77.6836095811589,-4.07353979484402,0.179027077824185,-22.7537635331593,1.31702969477001e-114,1.44673830499493e-111,"ENSG00000162461","SLC25A34"
256.842599813478,-4.0809978231965,0.179515602927737,-22.7333878316933,2.09528113050837e-114,2.23770204512932e-111,"ENSG00000163959","SLC51A"
2291.36868108878,7.12696587169119,0.313772876160049,22.7137729650535,3.27483543052252e-114,3.40290804857566e-111,"ENSG00000137673","MMP7"
914.22542291055,2.28705750520113,0.100816397723692,22.6853721898424,6.24761271445045e-114,6.3211043692757e-111,"ENSG00000071539","TRIP13"
882.240763247644,-1.9906849289498,0.0880129141916756,-22.6181003916591,2.87598645834927e-113,2.83520644523473e-110,"ENSG00000197375","SLC22A5"
657.691688645598,3.03846642366805,0.13481630431607,22.5378261114807,1.76788161409772e-112,1.69924361043038e-109,"ENSG00000157193","LRP8"
2435.94048440088,9.43781920312287,0.419444475429882,22.5007593518789,4.08017052851521e-112,3.82610527584937e-109,"ENSG00000185269","NOTUM"
602.913578069821,4.70887000756386,0.209439422588726,22.4832075516682,6.05988538586358e-112,5.5472479388166e-109,"ENSG00000139515","PDX1"
569.988099601319,9.77073867273494,0.43609671339889,22.4049812175443,3.51942177240441e-111,3.14677229961936e-108,"ENSG00000167755","KLK6"
3302.10182104155,-2.09512526675696,0.0940155177201942,-22.2848878308834,5.17864633236692e-110,4.52507762592071e-107,"ENSG00000150593","PDCD4"
5642.59244740617,2.05333530951432,0.0927776243796869,22.1317944196455,1.56234839841468e-108,1.3348357527522e-105,"ENSG00000171617","ENC1"
99.4144774616511,5.71357400667243,0.259028975042447,22.0576636483859,8.06417092314106e-108,6.740069119174e-105,"ENSG00000115507","OTX1"
198.246760374127,4.85571143432922,0.222842947447794,21.7898366986318,2.89681800101714e-105,2.36965875925758e-102,"ENSG00000101115","SALL4"
276.084987394749,4.955536517078,0.227682152117463,21.7651514226789,4.96456229698307e-105,3.97651097150225e-102,"ENSG00000236081","ELFN1-AS1"
95.6790831645495,4.66317629224646,0.215273760707727,21.6616102070032,4.72429538402493e-104,3.70683642101238e-101,"ENSG00000181418","DDN"
243.449333582424,4.84108263392641,0.22386562593812,21.6249485093552,1.04634113632332e-103,8.0457355336445e-101,"ENSG00000245694","CRNDE"
806.910272426704,4.04423569840637,0.187827556430652,21.5316419766102,7.86955155936474e-103,5.93256174123326e-100,"ENSG00000005001","PRSS22"
1339.48849785222,4.43599699442933,0.206338326856687,21.4986573847251,1.60257378439612e-102,1.18488758247457e-99,"ENSG00000165905","LARGE2"
1000.22402935022,-2.08109277013635,0.0970049200247802,-21.4534764793861,4.23767111892396e-102,3.07407059451452e-99,"ENSG00000123643","SLC36A1"
187.611466477025,2.98708676818048,0.139580755185196,21.4004198803567,1.3241030029716e-101,9.42736817689798e-99,"ENSG00000265688","MILIP"
1187.39871948474,2.8233064833753,0.132352511242095,21.3317182793079,5.76508516322868e-101,4.03000416855733e-98,"ENSG00000203499","IQANK1"
733.573736715341,-1.91520233713265,0.0909965000428322,-21.0469890186014,2.43676664869006e-98,1.67297084539619e-95,"ENSG00000171503","ETFDH"
27.8191184075399,-4.21674522796724,0.200517872739329,-21.0292737019456,3.54028584216975e-98,2.38795385568246e-95,"ENSG00000120498","TEX11"
1562.1157894143,7.21359388239733,0.343516582600219,20.9992595635258,6.66156509217921e-98,4.41581367412094e-95,"ENSG00000108244","KRT23"
484.236644920246,3.58252733457626,0.170742444553863,20.9820548366701,9.56689726212944e-98,6.13030831728484e-95,"ENSG00000112559","MDFI"
480.005168262027,4.78165296985061,0.227892236434613,20.9820792698332,9.56198288542949e-98,6.13030831728484e-95,"ENSG00000120149","MSX2"
1662.50882530267,3.93334873557699,0.191720634893681,20.5160427189188,1.54813170821106e-93,9.75754422714601e-91,"ENSG00000165816","VWA2"
1518.00050526166,2.27270613839416,0.110792632377644,20.5131522703378,1.64293697561417e-93,1.01880641776513e-90,"ENSG00000111110","PPM1H"
610.543095632606,-1.76024402485198,0.0859668474904692,-20.4758470996291,3.53547611281952e-93,2.15759444618368e-90,"ENSG00000148842","CNNM2"
865.296431189853,2.27758858180727,0.111301101864262,20.4633066848242,4.57293260766962e-93,2.74711781198553e-90,"ENSG00000122778","KIAA1549"
144.4242699545,3.40678186632136,0.167101696863594,20.3874761912342,2.16005158918337e-92,1.27765389922051e-89,"ENSG00000187583","PLEKHN1"
186.293027253442,-4.18587717620661,0.205339334745723,-20.3851696577769,2.26430177516692e-92,1.31902439924004e-89,"ENSG00000036672","USP2"
4269.82724960866,-1.9477630372681,0.0959613571496056,-20.2973685983984,1.3565736157216e-91,7.78450534382814e-89,"ENSG00000042445","RETSAT"
526.712908487019,3.57657898152069,0.176501162053272,20.2637701639676,2.68587409613042e-91,1.51858531432244e-88,"ENSG00000173894","CBX2"
336.169575948542,-4.87703856090131,0.241148361443225,-20.2242243393784,5.99254279108144e-91,3.33906221287983e-88,"ENSG00000118777","ABCG2"
