"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903350","response to dopamine","20/2491","57/16800",0.350877192982456,2.36641382661793,4.31148593968039,0.00011636419157273,0.00282269087490136,0.0023655292241989,"GNAO1/GNA11/PALM/SLC1A1/RGS9/NHERF1/GNAL/HTR7/HTR3B/HTR4/HTR3A/DRD5/ALK/ADCY5/HTR3C/PRKN/HTR3E/GNG2/LRRK2/FLNA",20
"GO:0019934","cGMP-mediated signaling","14/2491","33/16800",0.424242424242424,2.86120944491077,4.46527769202697,0.000120371373009117,0.00290762614886309,0.00243670842221464,"GUCA2B/ATP2B4/IRAG1/CD36/EDNRB/NPPC/GUCY1A1/NPR1/NHERF4/PDE3A/AGTR2/PRKG1/PDE2A/AQP1",14
"GO:0045471","response to ethanol","35/2491","126/16800",0.277777777777778,1.87341094607253,4.10589596834106,0.000123104889816764,0.0029612134374752,0.0024816167394465,"FGFR2/MAOB/ABCB11/ADCYAP1R1/IL2/CPT1A/OPRM1/TACR1/RGS2/CNR1/PTK2B/FOSB/CDO1/HMGCS2/MSTN/FGF2/CD27/TNFRSF11A/CRHBP/KCNMB1/GRIA1/NPPC/HPGD/TP53INP1/PRKCB/CD14/LEP/ADIPOQ/PENK/SLC2A4/CLDN7/GRIN2A/CLDN5/GRIN3A/UGT1A1",35
"GO:0007586","digestion","37/2491","136/16800",0.272058823529412,1.83484072071221,4.07856499042346,0.00012817975264358,0.00304927769818883,0.00255541815503113,"LIMA1/FGF10/SLC46A1/SI/PBLD/CRACD/PPARGC1A/IL10RA/DAO/VDR/LPCAT3/SGK1/NKX2-3/PLS1/CD36/CAPN9/GCNT3/SLC2A5/MUC4/FABP2/ADRA2A/AKR1C2/SST/NEUROD1/NPPC/INAVA/FABP1/HTR4/MOGAT2/NEGR1/LEP/UCN3/CYP8B1/SLC22A5/AQP1/TIFAB/PNLIPRP2",37
"GO:0043116","negative regulation of vascular permeability","10/2491","19/16800",0.526315789473684,3.54962073992689,4.63945965055045,0.000128482988494169,0.00304927769818883,0.00255541815503113,"ABCC8/FERMT2/CEACAM1/SH3GL2/AKAP12/SLIT2/ANGPT1/PDE3A/CLDN5/PDE2A",10
"GO:0043114","regulation of vascular permeability","18/2491","49/16800",0.36734693877551,2.47749039398979,4.32141797089947,0.000128859171958425,0.00304927769818883,0.00255541815503113,"ABCC8/FERMT2/TACR2/CEACAM1/TJP3/SH3GL2/TACR1/TEK/AKAP12/SLIT2/BMP6/ANGPT1/BDKRB2/NPR1/ZEB2/PDE3A/CLDN5/PDE2A",18
"GO:0048265","response to pain","15/2491","37/16800",0.405405405405405,2.73416732670045,4.40595366865257,0.000128887542296031,0.00304927769818883,0.00255541815503113,"ADAM11/SLC6A2/TRPA1/THBS4/TACR1/P2RX4/EDNRB/SCN3A/GRIA1/CAPN2/SCN11A/SCN9A/P2RX2/RELN/PIRT",15
"GO:0048246","macrophage chemotaxis","16/2491","41/16800",0.390243902439024,2.63191391448238,4.36504836718611,0.000132521500665467,0.00312240207920398,0.0026166993466171,"STAP1/MAPK3/RARRES2/SLAMF1/PTK2B/EDN2/LGALS3/SFTPD/EDNRB/MSTN/TAFA4/CMKLR1/CSF1R/CSF1/MMP28/CCL5",16
"GO:0071277","cellular response to calcium ion","24/2491","75/16800",0.32,2.15816940987555,4.19414649290992,0.000134709826534237,0.00316100731732787,0.00264905209902127,"RASGRP2/ABCC9/MEF2C/HPCA/CPNE5/SLC25A23/FOSB/ITPKA/CPNE8/KCNH1/CRHBP/MICU3/KCNB1/PRKAA2/SMPD1/CHP2/TUBA1A/NLGN1/NRXN1/AKR1C3/RYR1/CPNE4/PLCG2/RYR3",24
"GO:0002026","regulation of the force of heart contraction","12/2491","26/16800",0.461538461538462,3.11274434116666,4.49820494615427,0.000138951911018139,0.00324729486359058,0.00272136455596929,"ATP1A2/ADRB1/ATP2B4/NOS1/SLC9A1/CHGA/CAV1/MYL2/ADRA1A/EDN2/SLC8A1/PLN",12
"GO:0002274","myeloid leukocyte activation","57/2491","239/16800",0.238493723849372,1.60846831018445,3.95291588876013,0.000140666014420015,0.0032740441979784,0.00274378158107994,"BTK/STAP1/PLA2G10/CTSG/CHGA/GATA1/FOXF1/NDRG1/FCER2/CD33/PIK3CG/SLAMF1/CNR1/NR4A3/CLU/CCR2/MT1G/EDN2/SYT11/DOCK2/IL10/IRF4/SNCA/TSLP/CAMK4/VSIG4/KIT/DNASE1L3/CAMP/F2RL1/TLR3/LRFN5/SLC18A2/PTGDR/CX3CR1/SCN11A/RHOH/SCNN1B/IL16/C1QA/FCER1A/MRGPRX2/CSF1/MAPT/PLA2G2A/GPR15LG/CNR2/LRRK2/PLCG2/PJA2/AIF1/CD177/IGHE/VAMP2/RAB44/CCL5/MIR145",57
"GO:0007158","neuron cell-cell adhesion","9/2491","16/16800",0.5625,3.79365716579687,4.66454515746918,0.000144823664484614,0.00334373994828131,0.00280218944132775,"NRXN2/TNR/CNTN4/NLGN4X/ASTN1/NCAM2/NLGN1/NRXN1/NLGN3",9
"GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","9/2491","16/16800",0.5625,3.79365716579687,4.66454515746918,0.000144823664484614,0.00334373994828131,0.00280218944132775,"ATP2B3/SCGN/P2RX1/CNR1/CACNB2/P2RY1/CALB2/SV2B/P2RY4",9
"GO:2000146","negative regulation of cell motility","72/2491","320/16800",0.225,1.51746286631875,3.89941548758489,0.000146237364478095,0.00336287443353828,0.0028182249145947,"ABCC8/DCN/WAS/VCL/STAP1/NEXMIF/ATP2B4/NGFR/TGFBR3/FBLN1/MEF2C/HMOX1/SMAD7/NDRG4/SFRP1/WASL/MEOX2/CXCL12/NHERF1/CD69/NEDD9/ADTRP/RIPOR2/BMP5/PADI2/GNA13/DUSP1/TMIGD3/RECK/ACVR1C/ATP1B2/KLF4/CCL21/SEMA6D/FGF2/ACVRL1/TPM1/MARVELD3/MYOCD/TMEFF2/SLIT2/SFRP2/CCL28/PTPRR/CXCL13/CD200R1/ABHD6/CLDN19/CITED2/TP53INP1/BMERB1/CX3CR1/ZEB2/PTGER4/BCL2/TMEM196/PODN/ERBB4/AGTR2/ADIPOQ/MACIR/ADGRB1/CLDN5/PRKG1/NRG3/MAGI2/PTPRT/SPOCK3/AIF1/MMP28/MIR145/ADORA3",72
"GO:0060732","positive regulation of inositol phosphate biosynthetic process","8/2491","13/16800",0.615384615384615,4.15032578822222,4.7409408424291,0.000147629461517679,0.00338136165045872,0.00283371795079228,"ADCYAP1R1/NTSR1/CD244/SNCA/PTH1R/GPER1/P2RY1/AVPR1B",8
"GO:0048565","digestive tract development","36/2491","132/16800",0.272727272727273,1.83934892887121,4.03935197043545,0.000148834917217905,0.00339544420272117,0.00284551969969236,"OTC/FGFR2/FGF10/PCSK5/SOX10/FGF9/FOXF1/SALL1/SFRP1/RARRES2/GLI3/NKX3-2/TCF21/NKX2-3/SFRP5/NPY/CDKN1A/NKX2-2/GATA5/PYY/HMGCS2/IL6ST/PDGFRA/EDNRB/FOXF2/ASCL1/MYOCD/SFRP2/KIT/SOX17/CLMP/RBPMS2/BCL2/TMIGD1/MIXL1/LGR4",36
"GO:0030073","insulin secretion","50/2491","203/16800",0.246305418719212,1.66115256301998,3.95420193956248,0.000152951936994573,0.00346189246370787,0.00290120603242503,"CD38/ABCC8/TFAP2B/NR1H4/CASR/NNAT/PTPRN/SRI/GNAO1/GNA11/CHGA/SFRP1/CPT1A/GCG/CNR1/FKBP1B/ACVR1C/FFAR1/GNAZ/KCNA5/TRPM4/SNAP25/BLK/ADCYAP1/EPHA5/GPR119/SIDT2/ADRA2A/ITPR1/TIAM1/KCNB1/NEUROD1/F2RL1/CARTPT/SLC30A8/GPER1/PRKCB/MC4R/GPR27/ADCY5/LEP/UCN3/MAFA/C1QTNF12/EFNA5/RFX6/PRKN/FAM3D/TUNAR/CCL5",50
"GO:0050851","antigen receptor-mediated signaling pathway","50/2491","203/16800",0.246305418719212,1.66115256301998,3.95420193956248,0.000152951936994573,0.00346189246370787,0.00290120603242503,"CD38/CD79B/BTK/CD22/STAP1/CEACAM1/MEF2C/SLA2/BMX/CD79A/BTNL8/PDE4D/HHLA2/CD160/LAX1/NCKAP1L/CCR7/LGALS3/TESPA1/BLK/BANK1/CD8A/PLCL2/MS4A1/CD3G/FCRL3/FCMR/TRAT1/PRKCB/TMIGD2/BTNL3/GCSAML/BCL2/KLHL6/THEMIS/CD19/PLCG2/CD247/CD3E/IGKC/IGLC3/IGLC7/TRGC1/IGHA2/IGHE/IGHA1/IGHD/IGHM/IGLC6/TRGC2",50
"GO:0098739","import across plasma membrane","49/2491","198/16800",0.247474747474747,1.66903884286462,3.95118768895744,0.000156663315628984,0.00353198981000404,0.00295995044637301,"ABCC8/ATP1A2/ATP2B4/SLC9A3/ABCC9/SLC46A1/SLC15A1/SLC9A1/SLC8A3/NTSR1/AQP8/SLC1A1/P2RX1/NHERF1/SLC9A2/RGS2/SLC8A2/SLC36A1/ATP1B2/TRPM4/CD36/HCN4/SLC38A4/SLC39A5/SLC24A4/CACNA1A/SLC47A1/SLC2A5/CNGA3/CACNA1B/SLC39A12/CACNA1C/KCNJ16/CACNA2D1/MS4A1/SLC15A2/KCNK5/SLC30A8/SLC7A3/SCNN1G/TRPV3/SCNN1B/SLC17A8/AKAP5/SLC9A9/SLC8A1/SLC6A9/CACNA1H/SLC22A4",49
"GO:0031644","regulation of nervous system process","33/2491","118/16800",0.279661016949153,1.88611203723234,4.03022709465324,0.000164972348918686,0.00370478919505284,0.00310476332648366,"MGLL/SOX10/SLC8A3/NTSR1/CELF4/DMPK/CUX2/TNR/CHRNB4/SLC8A2/PTK2B/SYNE1/SPX/IGSF11/TMEM108/NLGN4X/TMEM25/JAM2/GRIA1/TAFA4/CARTPT/GRIK2/TMEM100/ADRB2/NLGN1/GPR171/NRXN1/GRIN2A/SHISA7/LRRK2/RELN/NLGN3/PIRT",33
"GO:0030336","negative regulation of cell migration","69/2491","305/16800",0.226229508196721,1.52575501312923,3.86617153637035,0.000167760465780359,0.00375274287070538,0.00314495044798977,"ABCC8/DCN/VCL/STAP1/NEXMIF/ATP2B4/NGFR/TGFBR3/MEF2C/HMOX1/SMAD7/NDRG4/SFRP1/WASL/MEOX2/CXCL12/NHERF1/CD69/NEDD9/ADTRP/RIPOR2/BMP5/PADI2/GNA13/DUSP1/TMIGD3/RECK/ACVR1C/ATP1B2/KLF4/CCL21/SEMA6D/FGF2/ACVRL1/TPM1/MARVELD3/MYOCD/TMEFF2/SLIT2/SFRP2/CCL28/PTPRR/CXCL13/CD200R1/ABHD6/CLDN19/CITED2/TP53INP1/BMERB1/CX3CR1/ZEB2/PTGER4/BCL2/TMEM196/PODN/ERBB4/AGTR2/ADIPOQ/MACIR/ADGRB1/CLDN5/PRKG1/NRG3/MAGI2/PTPRT/AIF1/MMP28/MIR145/ADORA3",69
"GO:0021700","developmental maturation","75/2491","338/16800",0.22189349112426,1.49651170248397,3.84742778891283,0.000170684763318394,0.00380335931905987,0.00318736908081718,"BTK/LTF/IGF1/MYOC/PTPRN/SEZ6/ROPN1/PLA2G10/CNGB1/NTN4/ACTL6B/FGFR1/PGR/IGSF9/SLC26A3/PALM/SEZ6L/SOX10/CHRDL1/SYP/ZDHHC15/LYL1/NEURL1/CNTNAP1/ZBTB16/TFCP2L1/EPAS1/PTK2B/RECK/CDKN1A/WNT1/BMP2/C1QL1/MAP1B/SPINK5/ADGRB3/EDNRB/CCL21/ASCL1/ACVRL1/SRRM4/SLC24A4/FGF7/LGI4/KCNB1/HOXB13/SPTBN4/PTH1R/TAL1/TRIM58/NPPC/FEV/DEFB1/AXL/CX3CR1/BFSP2/S1PR1/CDK5R2/BCL2/PDE3A/CCL19/C1QA/LEP/NRXN1/BHLHA15/TMIGD1/CNTN2/CEND1/GLDN/LRRK2/RELN/RYR1/ATP6V1G2/RHEX/NEFL",75
"GO:0030072","peptide hormone secretion","58/2491","246/16800",0.235772357723577,1.59011465666644,3.89024019183298,0.000171594048244213,0.0038088578507953,0.00319197707300859,"CD38/ABCC8/TFAP2B/NR1H4/CASR/NNAT/PTPRN/TACR2/SRI/GNAO1/GNA11/CHGA/SMPD3/SFRP1/CPT1A/GCG/CNR1/ECRG4/FKBP1B/ACVR1C/EDN3/FFAR1/GNAZ/KCNA5/TRPM4/SNAP25/BLK/ADCYAP1/EPHA5/CRHBP/VIP/GPR119/SIDT2/ADRA2A/ITPR1/TIAM1/KCNB1/NEUROD1/F2RL1/CARTPT/SLC30A8/GPER1/PRKCB/MC4R/GPR27/ADCY5/LEP/UCN3/MAFA/C1QTNF12/EFNA5/RFX6/PRKN/FFAR4/FAM3D/AQP1/TUNAR/CCL5",58
"GO:0071621","granulocyte chemotaxis","35/2491","128/16800",0.2734375,1.84413890004014,3.99989863019077,0.00017279059741455,0.00382066594052403,0.00320187273022832,"MAPK3/PIK3CG/RARRES2/CCL8/BST1/RIPOR2/THBS4/SLAMF1/NCKAP1L/EDN3/CCR7/EDN2/LGALS3/CCL21/MSTN/XCL1/XCL2/SLIT2/CXCL13/JAML/JAM3/SCG2/CCL11/BSG/CCL19/CMKLR1/CCL13/CSF1R/CAMK1D/CSF1/CCL5/CCL23/CCL16/CCL15/CCL14",35
"GO:1903523","negative regulation of blood circulation","11/2491","23/16800",0.478260869565217,3.22552493323792,4.45618453293119,0.000178360053729931,0.00391878421510671,0.003284099816452,"ATP1A2/SRI/PIK3CG/PDE4D/FKBP1B/ADRA1A/SPX/PDE5A/SPTBN4/AGTR2/PLN",11
"GO:0030534","adult behavior","39/2491","148/16800",0.263513513513513,1.77720876235529,3.96240882123821,0.000178591314029911,0.00391878421510671,0.003284099816452,"ATP1A2/PREX2/SEZ6/CHRNA3/NTSR1/CHRNA4/SLC1A1/CXCL12/NRXN2/OPRM1/GABRG2/CHRNB4/NPY/FOSB/CHL1/TMOD1/FGF2/SNCA/CRHBP/SDK1/NLGN4X/KLHL1/LGI4/UCHL1/SPTBN4/RNF180/CARTPT/TUBA1A/GDNF/ALK/SNCG/LEP/SLITRK1/NRXN1/CNTN2/CEND1/PRKN/PAX5/NLGN3",39
"GO:0060537","muscle tissue development","90/2491","422/16800",0.213270142180095,1.43835342779028,3.80517063011106,0.000179565889727408,0.00392518745263449,0.00328946598872263,"CYP26B1/TFAP2B/IGF1/BARX2/HDAC9/CDON/EYA2/MYLK/FGFR2/ABCC9/TGFBR3/FGFR1/ITGA8/MEF2C/COL19A1/KCNK2/SLC9A1/ASB2/MYOM1/SMAD7/FGF9/SGCG/NDRG4/CAV1/MEOX2/NEURL1/CNTNAP1/HLF/PHOX2B/MYL2/BMP5/RBM24/POPDC1/HAND1/SMYD1/RGS2/ACADM/TCF21/ADRA1A/POPDC2/BMP2/SOX15/GATA5/SYNE1/POPDC3/MYH11/LARGE1/PDGFRA/FLNB/MSTN/CHRNA1/HCN4/FGF2/TPM1/MYOCD/CASQ1/OSR1/MEIS1/MEGF10/JPH2/AKAP6/PGM5/SORBS2/NRG1/CSRP1/RCAN1/CITED2/PI16/MYORG/CFL2/B4GALNT2/ZFPM2/S1PR1/MTM1/BCL2/ERBB4/GJC1/SLC8A1/TBX1/PRKG1/P2RX2/COL14A1/DNER/PAX5/RYR1/SVIL/NRAP/PLN/DMD/MIR145",90
"GO:0043647","inositol phosphate metabolic process","16/2491","42/16800",0.380952380952381,2.5692492974709,4.24843944106871,0.000184831226685906,0.00402498000839876,0.00337309619035642,"ADCYAP1R1/NTSR1/SCP2/CD244/NUDT10/ITPKA/SNCA/PTH1R/IP6K3/GPER1/P2RY1/INPP5J/PRKG1/NUDT11/PLCG2/AVPR1B",16
"GO:0050807","regulation of synapse organization","69/2491","306/16800",0.225490196078431,1.52076888563535,3.83589476103288,0.000185802178511019,0.00403085556324471,0.00337802014317749,"ARHGAP44/MUSK/NTN1/PAK3/FGFR1/MEF2C/IGSF9/RPS6KA5/ZDHHC15/DMPK/WASL/NEURL1/CNTNAP1/NRXN2/IL10RA/CUX2/NEDD9/MDGA1/CAP2/GNA13/PTK2B/SLITRK3/KIF1A/C1QL1/LRRC4B/MAP1B/SNAP25/DCLK1/ADGRB3/EPHA7/DOCK10/IL10/ITPKA/FGF7/CBLN2/IGSF11/SNCA/NLGN4X/VLDLR/GPM6A/SPARCL1/TIAM1/LHFPL4/CACNA2D3/LRRTM1/HTR4/LRFN5/LRTM2/TUBA1A/ROR2/IL1RAPL1/NLGN1/FRMPD4/ZNF804A/NEGR1/NECTIN3/SLITRK1/NRXN1/ADGRB1/EFNA5/FLRT2/SLITRK2/SLC18A3/LRRK2/RELN/PTPRT/NLGN3/LINGO4/NEFL",69
"GO:0030258","lipid modification","47/2491","189/16800",0.248677248677249,1.67714884696017,3.90607963535134,0.000186948726120119,0.00404048205437805,0.0033860875324566,"PDK4/CROT/PLPP1/ABCC9/ABCB11/ACAT1/FMO4/ACACB/FMO2/CRAT/PHYH/PPARGC1A/ST3GAL4/CPT1A/LPCAT3/PPARD/EHHADH/ACADL/SCP2/ACADM/ABCD3/PLPPR5/CNR1/EPHX2/ACADS/SESN2/APPL2/HADHB/CYP2C8/ACOXL/CPT2/CYP3A4/ACOX1/PLPP3/FABP1/ACSM1/B4GALNT2/ACAA2/MTM1/ETFDH/MBOAT1/B3GALT1/ABCD2/LEP/ABO/ADIPOQ/ECI2",47
"GO:0060538","skeletal muscle organ development","46/2491","184/16800",0.25,1.68606985146527,3.90425290311135,0.000190883131179306,0.00411006412415667,0.00344440012382292,"CYP26B1/BARX2/HDAC9/CDON/ABCC9/MEF2C/COL19A1/ASB2/MYOM1/CAV1/MEOX2/NEURL1/CNTNAP1/HLF/PHOX2B/RBM24/POPDC1/SMYD1/TCF21/POPDC2/CNTFR/POPDC3/LARGE1/FLNB/MSTN/CHRNA1/MYOCD/CASQ1/MEGF10/RCAN1/CITED2/MYORG/CFL2/B4GALNT2/SCN11A/MTM1/BCL2/NEGR1/DES/TBX1/P2RX2/DNER/PAX5/RYR1/SVIL/DMD",46
"GO:0015711","organic anion transport","94/2491","446/16800",0.210762331838565,1.4214400541501,3.76370155700698,0.000202743387621094,0.00434914826654354,0.00364476231398957,"SLC4A1/CROT/ABCC8/SLC13A2/SLC7A14/ATP1A2/CASR/BEST2/MPC1/PLA2G10/ABCB11/SLC46A1/ACACB/CEACAM1/SLC4A4/ATP8B1/KCNK2/ABCB1/SLC26A3/NTSR1/SLC32A1/SLC17A7/SLC1A1/APBA1/MAP2K6/NHERF1/CPT1A/PPARD/EPM2A/SLC27A6/SLC35D1/RGS2/PLA2G2D/ABCD3/ABCG2/SLC36A1/SLC17A1/SLC10A2/SLC25A23/SLC6A8/G6PC1/SLC52A1/SSTR4/SYT4/SPX/SLC37A2/P2RX4/CD36/SLCO1C1/RBP5/PIANP/SLC38A4/GLTP/SLC39A5/TNFRSF11A/SLC47A1/BEST4/SLC4A10/SLC10A4/SNCA/FABP2/SLC17A4/PMP2/SLC39A12/SLC16A12/SLC26A2/CPT2/FABP1/SLC51A/NPY5R/SLC7A3/SLC16A9/FOLR2/CRABP1/CA4/BDKRB2/FABP4/SLC23A1/ABCD2/SLCO4C1/SLCO2A1/LEP/SLC25A20/SLC17A8/SLC25A42/SLC2A4/PRKG1/SLC51B/PLA2G2C/PLA2G2A/SLC6A9/AVPR1B/CR1/SLC44A4",94
"GO:0070661","leukocyte proliferation","73/2491","329/16800",0.221884498480243,1.49645105358012,3.79435830249074,0.000207190643991444,0.00441446283074742,0.00369949856292279,"CD38/BTK/CD22/IGF1/KITLG/FGF10/MEF2C/CD209/IL5RA/CSF2RB/SOS2/CD40LG/MAPK3/CLC/EBI3/CD79A/PIK3CG/VSIR/CCL8/IL2/BST1/RIPOR2/NPR3/HHLA2/TACR1/SLAMF1/PLA2G2D/CR2/FKBP1B/CLU/CCR2/FLT3/SASH3/NCKAP1L/CDKN1A/PLA2G5/LGALS3/SFTPD/CD180/IL6ST/DOCK2/IL10/PDE5A/XCL1/PLCL2/VSIG4/MS4A1/KIT/CD1D/TNFRSF13C/ZBTB7B/FCRL3/IKZF3/F2RL1/LMO1/TMIGD2/LGALS9B/MZB1/BCL2/LGALS9C/CCL19/LEP/GAPT/CD19/CSF1R/CSF1/SPN/CD3E/CR1/AIF1/IGHE/TNFRSF13B/CCL5",73
"GO:0002790","peptide secretion","59/2491","253/16800",0.233201581027668,1.57277662033915,3.83009765051267,0.000207323876204871,0.00441446283074742,0.00369949856292279,"CD38/ABCC8/TFAP2B/NR1H4/CASR/NNAT/PTPRN/TACR2/SRI/GNAO1/GNA11/CHGA/SMPD3/SFRP1/CWH43/CPT1A/GCG/CNR1/ECRG4/FKBP1B/ACVR1C/EDN3/FFAR1/GNAZ/KCNA5/TRPM4/SNAP25/BLK/ADCYAP1/EPHA5/CRHBP/VIP/GPR119/SIDT2/ADRA2A/ITPR1/TIAM1/KCNB1/NEUROD1/F2RL1/CARTPT/SLC30A8/GPER1/PRKCB/MC4R/GPR27/ADCY5/LEP/UCN3/MAFA/C1QTNF12/EFNA5/RFX6/PRKN/FFAR4/FAM3D/AQP1/TUNAR/CCL5",59
"GO:0051051","negative regulation of transport","87/2491","407/16800",0.213759213759214,1.44165186316933,3.76332728360421,0.000210568343762189,0.00446700150660084,0.00374352810021185,"ABCC8/ATP1A2/EPHA3/GPM6B/NEDD4L/NEO1/MAOB/PLA2G10/TACR2/SRI/CEACAM1/GNAO1/NOS1/DERL3/PACSIN2/CHGA/NTSR1/NECAB2/FOXF1/SFRP1/CAV1/NHERF1/CRYAB/ADTRP/OPRM1/RAP1A/RGS2/CNR1/CASQ2/VPS4B/FKBP1B/PTK2B/CCR2/NCKAP1L/ACVR1C/PACSIN1/GNAZ/MAP1B/LGALS3/SYT11/SYT4/RSAD2/SPX/CD36/APPL2/PRKG2/SH3GL3/OSR1/SNCA/CRHBP/ADRA2A/ANK3/PID1/ANGPT1/PROM2/CLIC2/NRG1/KCNB1/LRRTM1/TRAT1/NPY5R/F2RL1/CARTPT/PRKCB/PKIG/KCNAB1/IL1RAPL1/P2RY1/BCL2/LEP/ADIPOQ/PRKN/PRKG1/FFAR4/TRDN/CHP1/LRRK2/SLC6A9/ENPP1/PLN/FAM3D/SCAMP5/MIR27B/GSTM2/TIFAB/ITGB3/MIR145",87
"GO:0006584","catecholamine metabolic process","19/2491","55/16800",0.345454545454545,2.3298419765702,4.12157059728166,0.000216199073824017,0.00454266882545708,0.00380694037665444,"MAOB/SNCB/SLC1A1/DAO/EPAS1/PDE1B/KL/HDC/SNCA/HAND2/RNF180/NPR1/TACR3/SLITRK1/GRIN2A/PRKN/MAOA/SULT1A1/SULT1A2",19
"GO:0009712","catechol-containing compound metabolic process","19/2491","55/16800",0.345454545454545,2.3298419765702,4.12157059728166,0.000216199073824017,0.00454266882545708,0.00380694037665444,"MAOB/SNCB/SLC1A1/DAO/EPAS1/PDE1B/KL/HDC/SNCA/HAND2/RNF180/NPR1/TACR3/SLITRK1/GRIN2A/PRKN/MAOA/SULT1A1/SULT1A2",19
"GO:0048245","eosinophil chemotaxis","12/2491","27/16800",0.444444444444444,2.99745751371604,4.33389111753336,0.000216505698064923,0.00454266882545708,0.00380694037665444,"CCL8/LGALS3/XCL1/XCL2/SCG2/CCL11/CCL13/CCL5/CCL23/CCL16/CCL15/CCL14",12
"GO:0014896","muscle hypertrophy","27/2491","91/16800",0.296703296703297,2.00104993360714,3.99507691343236,0.000219913953770431,0.00459740116445893,0.00385280829246799,"IGF1/MYOC/ATP2B4/ACACB/SLC9A1/RGS2/NR4A3/ADRA1A/GATA5/IL6ST/P2RX4/MSTN/PDE5A/MEIS1/MLIP/AKAP6/SORBS2/TIAM1/TRIM63/PDE9A/KLF15/HAND2/PI16/LEP/PRKG1/COL14A1/MIR145",27
"GO:1903975","regulation of glial cell migration","10/2491","20/16800",0.5,3.37213970293055,4.42877094243543,0.000222868418201478,0.00464228455159527,0.00389042238790299,"STAP1/NTN1/CCR2/ATP1B2/P2RX4/TIAM1/BMERB1/CX3CR1/P2RY12/CSF1",10
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","67/2491","297/16800",0.225589225589226,1.52143676832557,3.78287824441514,0.000225458268627537,0.0046792764849809,0.00392142312562507,"DCN/IGF1/MUSK/MYOC/PREX2/LTK/FERMT2/FGFR1/CEACAM1/RASD2/PPP1R16B/SMPD3/PIK3CG/PIP5K1B/UNC5B/NHERF1/GCNT2/PPARD/CD160/SFRP5/TEK/PTK2B/FLT3/CCR7/SESN2/PDGFRA/P2RX4/PRR5L/CCL21/MSTN/FGF2/PIK3C2G/NTRK3/AKR1C2/BANK1/ANGPT1/KIT/XDH/PINK1/DDR2/F2RL1/GPER1/MYORG/TMEM100/NYAP1/AXL/CX3CR1/ROR2/P2RY12/SEMA3E/PDGFD/MTM1/CCL19/LEP/CD19/ERBB4/NRXN1/HCLS1/TSPYL5/CSF1R/C1QTNF12/ROR1/MAGI2/RELN/AKR1C3/CCL5/MIR145",67
"GO:0098659","inorganic cation import across plasma membrane","33/2491","120/16800",0.275,1.8546768366118,3.92029249130953,0.000232759212155931,0.00479617459026683,0.0040193884702422,"ABCC8/ATP1A2/ATP2B4/SLC9A3/ABCC9/SLC9A1/SLC8A3/AQP8/P2RX1/SLC9A2/SLC8A2/ATP1B2/TRPM4/HCN4/SLC39A5/SLC24A4/CACNA1A/CNGA3/CACNA1B/SLC39A12/CACNA1C/KCNJ16/CACNA2D1/MS4A1/KCNK5/SLC30A8/SCNN1G/TRPV3/SCNN1B/AKAP5/SLC9A9/SLC8A1/CACNA1H",33
"GO:0099587","inorganic ion import across plasma membrane","33/2491","120/16800",0.275,1.8546768366118,3.92029249130953,0.000232759212155931,0.00479617459026683,0.0040193884702422,"ABCC8/ATP1A2/ATP2B4/SLC9A3/ABCC9/SLC9A1/SLC8A3/AQP8/P2RX1/SLC9A2/SLC8A2/ATP1B2/TRPM4/HCN4/SLC39A5/SLC24A4/CACNA1A/CNGA3/CACNA1B/SLC39A12/CACNA1C/KCNJ16/CACNA2D1/MS4A1/KCNK5/SLC30A8/SCNN1G/TRPV3/SCNN1B/AKAP5/SLC9A9/SLC8A1/CACNA1H",33
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","21/2491","64/16800",0.328125,2.21296668004817,4.05636438948342,0.000234421425360949,0.00481317419428607,0.00403363482660551,"IGF1/FGFR2/MEF2C/FGF9/NR4A3/GNA13/CDKN1A/CNN1/IL10/FGF2/TPM1/MYOCD/PDCD4/ADAMTS1/DDR2/HPGD/GPER1/NDRG2/ADIPOQ/PRKG1/MIR27B",21
"GO:0046879","hormone secretion","70/2491","314/16800",0.222929936305732,1.50350177837668,3.7577866749493,0.000239352909630478,0.00488465693171231,0.0040935402544053,"CD38/ABCC8/TFAP2B/BTK/NR1H4/CASR/NNAT/PTPRN/TACR2/SRI/FGFR1/GNAO1/GNA11/LTBP4/CHGA/SMPD3/SFRP1/CPT1A/GCG/TACR1/CNR1/ECRG4/FKBP1B/ACVR1C/EDN3/FFAR1/GNAZ/KCNA5/TRPM4/SNAP25/BLK/ADCYAP1/AGTR1/EPHA5/CRHBP/VIP/GPR119/SIDT2/ADRA2A/ITPR1/BMP6/TIAM1/KCNB1/NEUROD1/CCKAR/F2RL1/CARTPT/SLC30A8/GPER1/SLC18A2/PRKCB/GALR1/MC4R/P2RY1/GPR27/ADCY5/LEP/UCN3/ADIPOQ/MAFA/C1QTNF12/EFNA5/RFX6/PRKN/FFAR4/FAM3D/AQP1/TUNAR/RAB44/CCL5",70
