"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","48/2712","120/16800",0.4,2.47787610619469,7.12840742187646,3.06855055315904e-10,1.63442160826898e-07,1.494046432007e-07,"CCL26/CXCL2/PGC/BPI/HAMP/CCL24/CCL1/CALCA/IL17A/IL17F/HRG/CCL20/REG1A/SEMG1/CXCL6/CCL25/MMP7/S100A7/REG3G/PGLYRP3/PGLYRP4/CXCL3/CXCL5/PPBP/PF4/CXCL1/DEFA5/DEFA6/RNASE7/NOD2/KLK5/EVPL/KLK7/CXCL10/CXCL11/CXCL8/MUC7/DEFB4A/REG3A/REG1B/F2/KRT6A/CCL18/CCL3L1/CCL3L3/H2BC7/CCL3/H2BC10",48
"GO:0140013","meiotic nuclear division","65/2712","190/16800",0.342105263157895,2.11923614345599,6.80731107009671,6.86600554311046e-10,3.17460122252626e-07,2.90194500951547e-07,"MSH4/ASPM/TRIP13/MOV10L1/RAD54L/AURKA/CCNB1IP1/CDC25B/CCNE1/RAD51AP1/TTK/WNT5A/CDC20/ZNF541/MSX2/NCAPH/MND1/KIF18A/TAF1L/CKS2/EREG/PRDM7/LIF/SGO1/TOP2A/FIGNL1/BRIP1/DMRT1/BRDT/BRCA2/DNMT3L/NUF2/HORMAD1/FANCD2/ANKRD31/SKA1/EME1/FBXO43/CCNB2/NPM2/ANKLE1/HSF2BP/KASH5/MSX1/SPDYA/PTTG1/DCAF13/SHOC1/SKA3/PLK1/KCTD19/CNTD1/MAPK15/GPR3/TEX19/FANCA/SYCP2/RAD54B/EME2/MSH5/PTTG3P/SYCE3/BTBD18/MEIOSIN/TERB1",65
"GO:0051321","meiotic cell cycle","86/2712","280/16800",0.307142857142857,1.90265486725664,6.6827868386715,7.04383271767219e-10,3.17460122252626e-07,2.90194500951547e-07,"MSH4/ASPM/TRIP13/MOV10L1/SMC1B/RAD54L/AURKA/CCNB1IP1/CDC25B/CCNE1/RAD51AP1/TTK/WNT5A/CDC20/NEK2/ZNF541/MSX2/NCAPH/MND1/KIF18A/TAF1L/CDK2/CKS2/EREG/PIWIL1/PRDM7/PKMYT1/LIF/SGO1/TOP2A/FIGNL1/BRIP1/DMRT1/BRDT/BRCA2/DNMT3L/NUF2/HORMAD1/FANCD2/ANKRD31/NCAPD3/EDNRA/BOLL/SKA1/EME1/FBXO43/CCNB2/CDC25C/NPM2/ANKLE1/HSF2BP/KASH5/SPATA17/MSX1/SPDYA/CDC25A/PTTG1/DCAF13/SHOC1/SKA3/PLK1/KCTD19/EXO1/CNTD1/MCMDC2/ZFP42/REDIC1/MAPK15/GPR3/TEX19/FAM9A/REC114/FANCA/PRR19/H2AX/SYCP2/XRCC2/RAD54B/EME2/MSH5/PTTG3P/SYCE3/BTBD18/MEIOSIN/RAD21L1/TERB1",86
"GO:0006959","humoral immune response","84/2712","272/16800",0.308823529411765,1.91306611140031,6.66098430369204,8.26159137644165e-10,3.45747599104083e-07,3.16052458070189e-07,"CCL26/SLC11A1/CXCL2/LYZ/TREM2/PGC/BPI/ACOD1/HAMP/CCL24/CCL1/CALCA/IL17A/IL17F/C9/HRG/CCL20/REG1A/CD46/C4BPB/WFDC3/SEMG2/SEMG1/TREM1/CXCL6/IL1B/FOXJ1/CCL25/IL36RN/MMP7/S100A7/REG3G/IFNK/C8A/PGLYRP3/SPON2/AIRE/PGLYRP4/CXCL3/CXCL5/PPBP/PF4/CXCL1/DEFA5/DEFA6/RNASE7/C2/NOD2/KLK5/EVPL/WFDC13/KLK7/CXCL10/CXCL11/CXCL8/MUC7/FGA/FGB/DEFB4A/REG3A/REG1B/EXO1/F2/WFDC10A/WFDC10B/SPNS2/IFNE/NCR3LG1/ZP3/CD55/CFI/KRT6A/IGHG4/IGHG1/IGHG3/SPRR2A/CFB/CCL18/PRSS2/CCL3L1/CCL3L3/H2BC7/CCL3/H2BC10",84
"GO:0006261","DNA-templated DNA replication","58/2712","163/16800",0.355828220858896,2.20424561594006,6.77849459357304,1.03427631172344e-09,4.03988327359175e-07,3.69291078880621e-07,"DBF4/BRCA1/DDX11/POLA2/POLQ/MCM10/POLB/MCM2/ORC6/CDC45/CDC6/CDC7/POLE2/GINS1/POLA1/MCM4/CCNE1/POLD2/TWNK/TIMELESS/MCM3/CDK2/MCM8/CHTF18/GINS2/PCNA/RFC3/DSCC1/HMGA1/ZNF365/DNA2/BRCA2/TICRR/MMS22L/GINS4/EME1/DONSON/TONSL/RECQL4/DBF4B/RFC4/E2F7/MCM7/CDT1/NOC3L/EXO1/ATR/ATAD5/GINS3/TRAIP/BLM/EME2/PRIM1/WDHD1/RPA4/MCIDAS/RTEL1/DACH1",58
"GO:0006260","DNA replication","84/2712","274/16800",0.306569343065693,1.89910212518571,6.583583036783,1.2263173959882e-09,4.49062101443429e-07,4.10493612551839e-07,"DBF4/BRCA1/DDX11/POLA2/POLQ/MCM10/POLB/MCM2/ORC6/CDC45/CDC6/CDC7/POLE2/GINS1/POLA1/JADE3/MCM4/RNASEH2A/CCNE1/DNAJC2/POLD2/TWNK/GTPBP4/TIMELESS/MCM3/INO80B/CDK2/EREG/DTD1/MCM8/CHTF18/MAS1/GINS2/PCNA/RFC3/DSCC1/HMGA1/ZNF365/DNA2/BRCA2/PIF1/TICRR/DTL/CCNA2/MMS22L/GINS4/CHEK1/OBI1/EME1/NPM2/DONSON/CHAF1B/TONSL/RECQL4/HCRT/DBF4B/S100A11/UCN/RFC4/CDC25A/E2F7/MCM7/PCLAF/CDT1/CDK1/NOC3L/EXO1/ATR/RUVBL1/ATAD5/GINS3/RUVBL2/TRAIP/TOP1MT/NAP1L1/FAM111B/BLM/EME2/PRIM1/WDHD1/RPA4/MCIDAS/RTEL1/DACH1",84
"GO:0140014","mitotic nuclear division","84/2712","279/16800",0.301075268817204,1.86506803692073,6.39287316263134,3.20159297057056e-09,1.10341960085723e-06,1.00865046651783e-06,"ANLN/SPDL1/TRIP13/SPAG5/AURKA/TPX2/BIRC5/KIF4A/RANBP1/MYBL2/BMP7/CENPI/ARHGEF10/FGF8/UBE2S/NCAPG/TTK/IL1A/MAD2L2/CDC20/NEK2/CENPF/KIF14/NCAPH/KIF18A/CENPK/EREG/KIF25/BMP4/IL1B/PCID2/DLGAP5/PKMYT1/KNSTRN/RAN/CCNB1/PSRC1/CDCA8/DMRT1/KIF23/KIF20B/CENPE/KIF2C/NUF2/CDCA5/NCAPG2/MKI67/CHEK1/NCAPD3/SPC25/CCSAP/SKA1/FBXO43/BUB1B/CDC25C/NPM2/RACGAP1/SPC24/SPICE1/MAD2L1/SKA3/PLK1/IGF2/CDT1/KIFC2/BUB1/CDK1/MTBP/UBE2C/SPHK1/HASPIN/AURKB/RRS1/RCC1/EPGN/KNTC1/CDCA2/L3MBTL1/KIF18B/PRC1/MZT1/KIF4B/KIFC1/UHRF1",84
"GO:0051784","negative regulation of nuclear division","31/2712","66/16800",0.46969696969697,2.90962724591043,6.81997172352433,4.36808069165515e-09,1.42181026513375e-06,1.29969558825388e-06,"SPDL1/TRIP13/BIRC5/BMP7/TTK/MAD2L2/CDC20/CENPF/BMP4/PCID2/LIF/CCNB1/CDCA8/DMRT1/NUF2/HORMAD1/CHEK1/SPC25/SKA1/FBXO43/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/MTBP/HASPIN/AURKB/KNTC1/SYCP2",31
"GO:2000241","regulation of reproductive process","64/2712","194/16800",0.329896907216495,2.0436091597482,6.41457838612179,4.84433331924734e-09,1.45412287386951e-06,1.32923297172107e-06,"INTS13/ASPM/TRIP13/OVGP1/AURKA/KIF9/BMP7/CDC25B/OXT/EPPIN/TIMP1/RETN/SHB/RAD51AP1/VEGFA/TTK/WNT5A/IL1A/WDR77/CDC20/MSX2/PAEP/INHBA/PRDX4/SEMG2/SNAI1/SEMG1/TCP11/BMP4/SOX9/PRDM7/PKMYT1/LIF/NR5A1/DMRT1/GCM1/SULF1/HORMAD1/ANKRD31/GLRA1/PRDM14/FBXO43/NODAL/CDC25C/NPM2/INHBB/MSX1/CDC25A/SHH/PRSS37/IQCF1/CNTD1/UMODL1/OXTR/MAPK15/GPR3/WT1/HYAL3/ZP3/SYCP2/ADA/SYCE3/MEIOSIN/APELA",64
"GO:0007088","regulation of mitotic nuclear division","46/2712","121/16800",0.380165289256198,2.35500621663132,6.56312770315369,4.96372375446154e-09,1.45412287386951e-06,1.32923297172107e-06,"SPDL1/TRIP13/AURKA/BIRC5/BMP7/FGF8/TTK/IL1A/MAD2L2/CDC20/NEK2/CENPF/EREG/BMP4/IL1B/PCID2/DLGAP5/PKMYT1/CCNB1/CDCA8/DMRT1/KIF20B/NUF2/MKI67/CHEK1/SPC25/SKA1/FBXO43/BUB1B/CDC25C/SPC24/MAD2L1/SKA3/PLK1/IGF2/BUB1/MTBP/UBE2C/SPHK1/HASPIN/AURKB/RCC1/EPGN/KNTC1/CDCA2/L3MBTL1",46
"GO:0090068","positive regulation of cell cycle process","78/2712","255/16800",0.305882352941176,1.89484643414888,6.31752693839968,5.3104683534857e-09,1.48162067062251e-06,1.35436907180628e-06,"DBF4/DDX11/RAD18/SPAG5/AURKA/BIRC5/CDC6/CDC7/RANBP1/CDC25B/CSPP1/CCNE1/EZH2/FGF8/NCAPG/CCND1/RAD51AP1/WNT5A/ECT2/IL1A/CDC20/KIF14/MSX2/NCAPH/GPSM2/CIT/STIL/EREG/IL1B/PCID2/DLGAP5/PRDM7/CCNB1/CDCA8/CDK4/DMRT1/KIF23/KIF20B/LEF1/CYP1A1/PLK4/DTL/ANKRD31/CDCA5/NCAPG2/DRD2/NCAPD3/CENPJ/SKA1/CDC25C/NPM2/PPP1R35/DBF4B/RACGAP1/SSTR5/MSX1/CDC25A/MAD2L1/TERT/TBX20/SKA3/STOX1/E2F7/IGF2/BUB1/CDK1/RRM2/MTBP/UBE2C/SPHK1/ATAD5/AURKB/MAPK15/NPM1/EPGN/RXFP3/TAS2R13/MEIOSIN",78
"GO:0045787","positive regulation of cell cycle","96/2712","339/16800",0.283185840707965,1.7542485707573,6.15528439633666,8.30648331735317e-09,2.21216753438055e-06,2.02217163247334e-06,"DBF4/DDX11/ASNS/RAD18/SPAG5/AURKA/BIRC5/CDC6/CDC7/RANBP1/CDC25B/CSPP1/CCNE1/EZH2/SHB/FGF8/NCAPG/CCND1/RAD51AP1/NR2E1/WNT5A/ECT2/IL1A/CDC20/PROX1/KIF14/MSX2/NCAPH/GPSM2/CIT/STIL/EREG/IL1B/PCID2/DLGAP5/PRDM7/CCNB1/PSRC1/CDCA8/CDK4/DMRT1/KIF23/KIF20B/LEF1/BRCA2/CYP1A1/PLK4/DTL/ANKRD31/CDCA5/NCAPG2/MAGEA4/DRD2/CHEK1/NCAPD3/CENPJ/SKA1/CDC25C/NPM2/PPP1R35/DBF4B/RACGAP1/SSTR5/MSX1/SPDYA/CDC25A/MAD2L1/TERT/TBX20/SKA3/STOX1/E2F7/IGF2/BUB1/SPDYE5/CDK1/RRM2/MTBP/SPDYE2B/UBE2C/FOSL1/FOXG1/SPHK1/ATAD5/AURKB/MAPK15/NPM1/EPGN/RXFP3/SPDYE16/SPDYE17/EIF4EBP1/SPDYC/TAS2R13/SPDYE3/MEIOSIN",96
"GO:0009913","epidermal cell differentiation","69/2712","221/16800",0.312217194570136,1.93408881592119,6.13291618430228,1.60078134786692e-08,4.07781648571838e-06,3.72758604025029e-06,"PAX6/USH2A/FOXC1/CDH3/DLX3/FGF20/PKP1/SULT2B1/CASP14/OVOL3/EZH2/SFRP4/CYP27B1/IL17A/WNT5A/IL1A/MSX2/EREG/BMP4/KRT36/KRT17/GRHL1/KRT85/KRT7/MYO7A/KRT71/S100A7/REG3G/ABCA12/KRT84/IL20/IVL/SPRR3/SPRR2D/AQP3/SLC39A2/KLK5/KRT80/EVPL/DNASE1L2/SPRR1B/SPRR1A/KRT78/KRT75/KRT6C/KRT4/KRT74/KRT83/REG3A/LIPM/DSG4/ETV4/ZBED2/JAG2/KRT6B/KRT5/LCE1E/KRT3/KRT16/PDZD7/LHFPL5/HRNR/SPRR2E/LIPN/LIPK/CDSN/KRT6A/FOXI3/NME2",69
"GO:0098813","nuclear chromosome segregation","90/2712","318/16800",0.283018867924528,1.75321422608115,5.94961694337017,2.49053488877696e-08,6.08001829722676e-06,5.55782522548122e-06,"DPF1/TACC3/SPDL1/MSH4/ASPM/TRIP13/SPAG5/AURKA/TPX2/BIRC5/KIF4A/CDC6/CCNB1IP1/MYBL2/CENPI/ARHGEF10/CCNE1/NCAPG/TTK/ECT2/MAD2L2/CDC20/NEK2/CENPF/KIF14/NCAPH/MND1/KIF18A/CENPK/KIF25/PCID2/DLGAP5/KNSTRN/SGO1/TOP2A/RAN/CCNB1/PSRC1/CDCA8/BRIP1/KIF23/HECW2/CENPE/KIF2C/NUF2/HORMAD1/FANCD2/ANKRD31/CDCA5/NCAPG2/DSN1/NCAPD3/SPC25/CCSAP/SKA1/BUB1B/CCNB2/KASH5/RACGAP1/SPC24/SPICE1/SPDYA/MAD2L1/PTTG1/DCAF13/SHOC1/SKA3/PLK1/CDT1/KIFC2/BUB1/CDK1/UBE2C/HASPIN/AURKB/RRS1/RCC1/MAPK15/KNTC1/KIF18B/SYCP2/PRC1/MSH5/MZT1/PTTG3P/SYCE3/KIF4B/KIFC1/TERB1/UHRF1",90
"GO:0032508","DNA duplex unwinding","32/2712","74/16800",0.432432432432432,2.67878497966994,6.35004458635028,3.00573150288038e-08,7.04423235015047e-06,6.43922605753911e-06,"DDX11/POLQ/MCM2/CDC45/GINS1/MCM4/TWNK/MCM3/DTD1/MCM8/CHTF18/GINS2/TOP2A/CHD1L/RFC3/BRIP1/DSCC1/HMGA1/DNA2/ZGRF1/PIF1/GINS4/RECQL4/RFC4/MCM7/RUVBL1/MCMDC2/GINS3/RUVBL2/RAD54B/BLM/RTEL1",32
"GO:0007059","chromosome segregation","111/2712","422/16800",0.26303317535545,1.62940905087447,5.7454051853365,4.98303438936926e-08,1.12290763412748e-05,1.02646473575347e-05,"FIRRM/DPF1/BRCA1/TACC3/SPDL1/MSH4/ASPM/RAD18/TRIP13/SPAG5/AURKA/TPX2/BIRC5/KIF4A/CDC6/CCNB1IP1/MYBL2/CENPI/OIP5/ARHGEF10/CCNE1/NCAPG/TTK/ECT2/MAD2L2/CDC20/NEK2/CENPF/KIF14/NCAPH/MND1/KIF18A/GPSM2/CENPK/STIL/HJURP/KIF25/PCID2/DLGAP5/KNSTRN/SGO1/TOP2A/RAN/CCNB1/PSRC1/CDCA8/BRIP1/KIF23/HECW2/CENPE/DIAPH3/KIF2C/NUF2/HORMAD1/FANCD2/ANKRD31/CDCA5/NCAPG2/HAUS6/NTMT1/MKI67/DSN1/NCAPD3/CENPJ/SPC25/CENPH/CCSAP/SKA1/BUB1B/CCNB2/KASH5/RACGAP1/SPC24/SPICE1/SPDYA/MAD2L1/PTTG1/DCAF13/SHOC1/SKA3/CENPN/PLK1/CDT1/KIFC2/BUB1/CDK1/UBE2C/HASPIN/AURKB/RRS1/RCC1/MAPK15/KNTC1/CDCA2/KIF18B/CENPP/SYCP2/PRC1/CENPW/MSH5/MZT1/PTTG3P/HAUS7/SYCE3/KIF4B/KIFC1/RAD21L1/HAUS5/TERB1/LOC100533997/UHRF1",111
"GO:0045229","external encapsulating structure organization","91/2712","331/16800",0.274924471299094,1.70307194610058,5.66815917044019,9.22092595480896e-08,2.00094093219354e-05,1.82908659875509e-05,"IBSP/COL9A2/ADAMTS6/FOXC1/COL11A1/FSCN1/FAP/COL5A3/CPB2/ADAMTS2/KIF9/COL9A3/MMP11/MMP9/FERMT1/COMP/HPN/PLOD3/COL1A1/COL12A1/COL9A1/NR2E1/LOX/COL7A1/MAD2L2/MMP8/TGFBI/PRDX4/COL10A1/SOX9/COL5A1/MATN3/POSTN/LOXL2/AGT/CTSV/SULF1/MMP7/MMP20/MMP13/ADAMTS14/ADAMTS18/FKBP10/COL8A1/GAS2/SERPINH1/P4HA3/MMP3/ADAMTS12/ADAM8/DMP1/WNT3A/MMP14/RUNX1/FGFR4/PDPN/OLFML2B/MELTF/ITGA2/COL1A2/TNFRSF11B/WDR72/MMP10/SERPINF2/KLK5/COL3A1/AXIN2/KLK7/COL22A1/ADAMTS20/FOXC2/WT1/ADAMTSL5/COL4A1/MMP1/COL27A1/ADAMTSL2/HRNR/ERO1A/SMOC1/EGFL6/COL5A2/C6orf15/PRSS1/SERPINB5/MIR483/ZNF469/SCX/MIA/MMP12/PRSS2",91
